time,length,type
17.56860905913547,15.809951898514447,1
20.304919816219666,31.814494710546597,1
21.698177598502475,3.257051102595799,1
14.586610351638186,22.301435641401724,1
8.475431765000387,33.22408287171032,1
16.093935777351607,15.586701557423499,1
2.412860590587175,23.577366588289422,1
14.104625756937782,14.621579611843332,1
21.82111826056644,28.333953040895707,1
10.862219408935978,24.63691502338875,1
3.102290338995221,4.380352983661119,1
10.591939382419817,26.61874385250293,1
15.097766910824483,20.29231575071484,1
15.360526113184365,15.420692271467027,1
15.773100937420418,12.702781141604124,1
3.943837117751815,20.30501438609185,1
10.553199186331328,19.141861789437108,1
9.506509240078197,20.61603349846331,1
0.511690489828438,21.821938407799216,1
0.928455006016562,15.996364609618116,1
21.878486807184863,21.069261876572043,1
9.690453247839299,19.974214590999225,1
1.8970414769580524,11.849261188262947,1
20.011645941742547,35.45389015410558,1
15.308585441811742,27.50768733559066,1
22.84287702263065,32.238842761923884,1
8.879839997718971,27.27097979688748,1
20.653166772136586,30.922113174107054,1
22.4576942830317,24.443496721086376,1
12.600408753339872,28.392745502847802,1
16.544514936027824,16.46395551626275,1
14.000862486309327,27.33921217547897,1
7.346029024890756,26.7650450676469,1
0.06444776443877309,13.15695503954886,1
14.241700823891986,22.025685814594326,1
18.043486263232126,43.54464541441587,1
16.4950144127416,22.329426157735885,1
17.83944724261942,15.91172052024968,1
23.305927510058005,16.28058193354436,1
0.55221676372744,35.935606303095874,1
19.64185621228569,29.694831952500408,1
7.333516635216619,28.622927778161074,1
12.355474324970963,20.00846021256594,1
12.738059436292598,16.922101729365345,1
8.80817612495563,20.893281068766672,1
20.33206596491383,31.393919169814755,1
2.6410437834016705,18.594401104890522,1
6.683078390424225,36.65369828215713,1
5.951570860844613,19.764745074702503,1
20.732333922359462,38.576053973843266,1
12.422392167364277,7.147334937711346,1
11.786218239300572,16.400403366759768,1
8.383061147439482,20.927561441679888,1
6.643312674157307,27.006700659487777,1
12.011281794210259,36.88550997237722,1
10.300986513798396,11.395320695124605,1
4.692579632699835,22.25362376746553,1
17.100056765415722,30.87931221533543,1
19.34116844110193,30.360559442453308,1
1.8073886077300214,11.096248204098998,1
14.146865495952596,25.83969703185041,1
5.095901912562599,0.3463772949992574,1
5.015391146312862,28.03783193070215,1
13.314437409923777,24.512227341468126,1
17.732720311763664,35.50176678943137,1
5.221581544010661,6.455770278691846,1
20.759762261845314,21.767898435466293,1
23.240647968097647,17.28524511416636,1
19.232475591508944,32.96214229215223,1
10.398137529302485,5.212607607395238,1
3.6699785460808023,21.70486991853348,1
8.569097728159939,12.886078186967135,1
5.399384588029107,14.798974517202051,1
4.829951418099522,23.88036140830937,1
20.19445505981512,26.3201126392527,1
7.959318531019661,33.85285767031038,1
17.51678384473635,8.86287710867407,1
2.8407894214821665,12.730711638686145,1
7.4743369970586295,32.030382664963966,1
17.095701785364945,34.49073369903606,1
15.774557871569364,26.838748012103338,1
16.735730350191186,24.3347541047087,1
16.645319105050973,10.298008243515088,1
11.066538281740119,9.894311863130051,1
9.86631757956013,8.687696971742836,1
3.2209368237895353,32.73613817580704,1
7.3596332005457334,9.322724543819382,1
9.496722032636448,13.912524753081495,1
19.556178433837946,19.2248098343319,1
12.286279409328724,21.830125348766018,1
20.681487257837567,37.62060036050899,1
16.4618308768873,17.608810197089763,1
15.771934998923637,34.705761494905936,1
11.51532674289257,30.556357063633868,1
11.59103068228901,20.134074679761095,1
19.90577229533173,30.76630905914694,1
0.55706547361787,7.535497498954449,1
0.40087063961572333,18.778383289586674,1
7.291215582210308,21.998508521844936,1
21.00549852287779,36.305355873479925,1
14.500643860618503,27.59692647551999,1
6.382041870675026,25.499377792129536,1
8.088348220615426,9.826738948394254,1
8.099926187424114,5.292082026642163,1
6.223716623756598,3.478330597893322,1
21.8771922349593,20.342123963992975,1
22.38985558356717,30.204363864638893,1
1.0594174942111962,20.172828234687742,1
11.540029236612884,13.34394593702713,1
2.9945475562057906,26.644120795365943,1
9.689394330843983,25.405398050894444,1
14.589574127884884,21.090713092162286,1
10.455169643420488,26.55895854832475,1
15.903086289390973,32.64695960048212,1
5.734844731329659,17.934947248900805,1
17.93606766675648,7.417814863055231,1
20.1511589296723,16.914239550675518,1
6.979524037515387,10.569721766807207,1
3.733914701841255,19.514910710850295,1
6.889770802106384,11.25795886495745,1
9.093157950874888,41.793778641635676,1
7.549576975386869,24.868225139212413,1
4.0555044242981335,21.56810265305501,1
6.074514759997065,10.505204729999095,1
10.387126245059854,-4.609352704995587,1
8.492116349641595,27.300621256545867,1
5.718510032139135,21.10233394335849,1
16.522126862412517,10.258041784758253,1
16.480986652799636,35.91414963223396,1
5.936844372069791,22.19185339557479,1
1.3394624432100457,29.30735433785987,1
0.8303158198655307,19.567711455584753,1
21.755607552975363,27.505830606244363,1
0.07833141895650453,18.466238934406164,1
9.457066243292154,7.6932160191908405,1
22.443453623366253,20.485831554602214,1
10.13812535221669,15.535685529586843,1
16.008805164779247,7.46336633349881,1
18.110916002941035,24.872663493907545,1
0.5400181711938981,12.217049413502382,1
2.939354556028545,33.75911197784089,1
10.583826512108981,13.103261847461503,1
21.587177980881478,34.890618715902,1
5.462295438191482,11.382346308838903,1
22.093484128996316,23.37889011300781,1
5.509445437622872,17.22622304207863,1
1.0968076167422893,9.571872835670092,1
3.108176099417607,13.428587356661774,1
14.432861298944745,21.952676138834473,1
15.263422878171106,18.2838391232672,1
1.3921724652921155,26.911263472417644,1
18.324045427752274,32.90901416121643,1
9.291105462163287,26.26515944554936,1
7.555028424026917,17.766801093479472,1
9.464058369236149,17.887588381344802,1
18.095875363039717,38.36553818995935,1
10.873691031956671,37.08676134315468,1
9.912652181071042,23.894314685673077,1
15.55111786140119,36.063559257795276,1
6.099800338860629,15.219041369793015,1
0.9969394520680339,35.56150211244237,1
10.668151585919398,13.17814308330036,1
7.426648905086033,23.66098416534128,1
7.333205576316891,27.636142260607393,1
18.907220438040095,29.356147388950564,1
16.8275410905708,30.194681003425945,1
19.758419146210567,5.169218418482004,1
15.331127839786346,27.328405742078022,1
16.964548262130982,22.667963053446652,1
16.386416199295883,20.004926350427986,1
6.693922713639335,17.42249676825683,1
4.17441680884667,20.21585364912277,1
13.041474796145788,10.873113131840793,1
22.18185850107157,24.861542860610765,1
6.585348686465529,9.585696272297934,1
18.540720061057193,12.72271326233417,1
10.03607107998538,24.940130843968095,1
0.9603995693125444,19.348826403005148,1
23.894292350697544,14.807549306029186,1
19.24473841818367,25.054301493651522,1
22.76834941900898,14.112759184905693,1
18.81871731060169,12.618662162637683,1
2.3722503473833383,21.360074222320915,1
8.513273912916247,14.450851340567132,1
21.785390647133433,25.58506512078978,1
22.689642981145553,10.442479111230746,1
3.442929062417819,17.107016596173583,1
23.450611875316085,3.151327555739382,1
6.6059072769241745,15.856097794096186,1
19.70457967112993,17.1056758585298,1
23.54486380422078,15.802824719306589,1
13.567606521872811,17.309463021286483,1
4.807904155256336,23.452022895888874,1
15.036793997203109,9.809240940825651,1
19.992485740794404,18.488630908064952,1
3.410822606690128,22.431034493563107,1
16.91717711668643,23.058226551797507,1
5.063877691389759,14.514908476597316,1
12.065229843551158,26.224412391906213,1
17.233537984779133,24.539898574078162,1
18.66348966567388,24.48165094533811,1
12.197309579231248,15.783095142146777,1
22.901709433463765,20.175030462602756,1
14.246714677311278,14.906193047738249,1
20.474523627668848,39.80424422692469,1
23.853524604493973,32.616294223863214,1
8.578352307479543,28.49633855167464,1
9.510175918375943,3.4210224780291263,1
17.37184163154151,21.101362889551055,1
11.206204574610815,18.323847395070842,1
14.70284345589494,20.843547043726335,1
12.384709280766803,32.65905421523363,1
23.316657918950966,23.73026633698485,1
5.259880727988702,15.275266868317086,1
15.04544246911205,18.74043834896308,1
16.768141137192636,41.330185801472524,1
2.3698733444743247,31.72940670309825,1
0.9867070613316447,23.694295358316793,1
2.36413803229354,10.00359156856567,1
7.826793831339374,21.517555782590467,1
4.359568860418569,32.81644472485259,1
13.442926651359596,19.53941042435454,1
2.945928350542111,32.10979163488985,1
1.546355060471046,21.043094993562143,1
13.569066853849016,29.8260858920423,1
23.677384583922418,11.746363646554784,1
5.680502596655777,25.223639547538692,1
6.570374929278055,47.717927464191156,1
6.751376290886358,11.958066845896427,1
2.9865968572794017,24.00842141725243,1
22.509446218970602,8.56802208658803,1
23.856958617058094,14.648928856382058,1
2.1047188616755674,27.17593964407665,1
19.982698632866768,32.01483559764188,1
9.253160737212303,20.77255898376772,1
21.310878760911656,34.33666745008716,1
9.467436360745161,37.10195471895988,1
19.77586372879628,34.7465719517795,1
6.148086871436854,11.05120973192351,1
15.511655015459375,34.288329568696234,0
14.124086072718905,35.10416187597727,0
10.066547931764593,38.56070996561519,0
19.447938503144577,30.319750272665967,0
11.821350871987303,29.492206556047254,0
23.706533557347075,31.469892974067974,0
19.800653381733746,30.694948785206527,0
18.288636938389814,38.86277809507676,0
13.780306753084691,36.65097835336659,0
17.571625973327805,33.73463887704059,0
1.9745180028901803,31.85431363757648,0
15.088083055462175,38.79599681370909,0
0.877375020523977,33.308558537212924,0
23.912352957618772,39.333533770245104,0
2.144830337678882,31.08903628559388,0
17.47786365774146,36.60005949822289,0
3.5905767560531077,29.62396049267251,0
18.7617298968204,30.394683051490787,0
10.248765062435485,38.87963098264037,0
4.608709825813436,31.426893267860137,0
6.718019241075606,32.91178981140744,0
10.098830856473377,31.647691852744053,0
7.047021687272205,35.80176479046201,0
17.38064239208835,35.33275091459314,0
19.250313135908495,44.18361666528327,0
21.512942115543474,42.812979677840616,0
7.847027425809602,34.12161782743894,0
17.924938107035914,34.55643548892107,0
6.954048692469775,34.0757503639627,0
20.041645280333107,39.45032357690791,0
6.468801942234276,33.024332954099755,0
11.416061621398093,42.33476620751554,0
11.036805954726999,23.655969123537425,0
10.184315897266982,42.795406873326925,0
18.548119979280308,39.688994218425556,0
10.843138318983604,40.0700890437569,0
4.814784279888766,19.697544323208803,0
4.713269283529362,29.13804336730439,0
15.853673743888429,47.046796858191726,0
6.3533110395820795,36.247044735773706,0
10.40637699179078,36.46216956568156,0
6.3001686752426656,36.8915554542123,0
13.738925565310389,35.86907580905557,0
13.352224536825812,29.779022791603794,0
20.720022216859686,33.9888573266423,0
3.7446618111241117,33.3784459209266,0
22.5589483204631,37.66177750875764,0
12.951714690089856,27.750288312692263,0
1.0346231533889894,27.520796071482508,0
7.31805372736397,37.631550454359484,0
6.968893998793962,32.68406870876549,0
9.443714343253962,39.35057434476461,0
0.7644657870455696,29.425195561210106,0
3.199576156764187,37.76877745151204,0
22.66118874800036,40.686990269781404,0
23.751431663910196,41.07663738291082,0
5.022977718676864,40.42814839057498,0
20.21520069528378,36.72907082143878,0
2.9182948517238616,27.091344886897225,0
5.3259077667920725,34.002104331504846,0
4.872662950638428,24.463822358174248,0
10.173301137362028,34.33015185807604,0
11.939512992517116,30.33376704318183,0
0.16358938111030508,36.830862008286566,0
6.049536061009815,35.55181538969036,0
17.856527699119123,33.354550282837344,0
11.377013700356146,39.158802804046225,0
14.418141083712667,29.791337854167885,0
16.483358163763462,34.32896041499862,0
6.219545831991289,32.22624005077011,0
2.520683219825309,28.95477135069528,0
8.812347521769361,36.99176893573944,0
12.142908486302773,34.0612384030425,0
12.137296858850583,40.06820597790911,0
9.519253562151828,36.16154320497387,0
5.3007985288821216,29.621818252451874,0
17.04282610251513,34.7262541961979,0
3.7332119288772425,18.735654561471954,0
7.215674440241504,30.844880470606807,0
3.7044964217449134,35.7550016527685,0
20.49873032344282,37.86551512085534,0
15.469951872460612,29.037670840494116,0
1.8424992380814054,38.12292172799401,0
18.68634717662613,35.701641757971494,0
13.785782148404774,30.31022884167558,0
20.54408727615588,42.265012417771985,0
14.252944829188252,38.15683001124003,0
3.509751090701185,31.71805031236858,0
17.56932597185427,33.08506945536028,0
5.111718941899326,40.84755282936579,0
22.148765190486895,40.15157668183046,0
16.044596562296235,32.96649729728897,0
11.143725029385939,34.76594586238785,0
22.598175825895762,38.66017209495795,0
5.207461713104153,30.093528541366673,0
11.088519388747528,35.558672480035426,0
2.338397793691377,31.926302331302928,0
19.766582203138558,37.54964635528818,0
7.463955927555054,41.236591021529044,0
14.232621352180495,26.462804049154265,0
10.823423331575357,35.254127475353485,0
9.19687395337983,32.86819382320094,0
4.217307862931905,28.074674929061814,0
2.7318285530949353,38.51595067895431,0
16.673450707386447,46.152068713809946,0
2.783544352941047,31.664632322836415,0
9.260209493843792,35.27652004539096,0
5.220330071292914,30.786749028039843,0
6.210975657270578,30.450814691295342,0
15.990983168018861,38.61799142555776,0
22.062023942020126,29.325324273579135,0
0.0266049826437893,32.181299965281056,0
15.614766101726637,35.98287183812186,0
6.58324334219025,34.220960505492336,0
3.434870975597362,35.55405467368203,0
3.058732882283124,29.416904519947536,0
3.136936265265968,38.920453389002766,0
0.06891945998243187,26.720436252164788,0
10.98822537183918,35.16879257716695,0
6.050039722051818,31.97605638046297,0
2.2176856997538597,27.033545441414354,0
14.76566590537561,36.33208319314859,0
17.76287617601107,33.360693979130254,0
9.00792380806433,30.607594322836263,0
18.873639444873042,39.402706780753846,0
17.84383941910255,39.190869315380155,0
0.4449007214084899,26.699842111966117,0
6.793546492967444,36.738210535428586,0
12.874966984406157,31.698062623518826,0
18.8455141290574,41.06611579440536,0
6.4387317172681175,26.78246847670651,0
22.41483088684931,39.53223027167515,0
22.253171261392655,39.15008047149231,0
9.155035245281802,31.43739253262797,0
17.92322947037556,32.308209963206565,0
13.770071271656272,39.0934696154008,0
0.6542417836396481,35.1007644341042,0
19.268928494887717,38.580445580674386,0
22.923862028754712,31.68299394844265,0
22.764000311976787,48.37794012458737,0
17.673073662992014,43.240324197515704,0
12.458584318611415,46.71688470626094,0
12.260519645639658,36.14645404993089,0
0.17106874237377312,28.02898410167299,0
8.366135128110653,30.75917287222294,0
0.22148398559955584,29.815658201816703,0
8.327444977517853,34.37565732555576,0
2.537571182090046,22.561225244174793,0
10.800299476798005,27.69401588677611,0
3.4569301159162764,31.71593770499528,0
