user_id,reference_date,ccf
30bf35d3-8a88-4be2-8003-28689e533ea1,2026-02-28,0.4874626
30d4e870-adcf-4dc2-bcc4-8415df10e02a,2026-02-28,0.5443325
30e890d4-011a-4157-97e0-c963519f3c08,2026-02-28,0.42486602
3116e797-b7ab-4973-a124-85325311c075,2026-02-28,0.31204507
3152830c-4530-4c91-9547-8383f4eda1c1,2026-02-28,0.06667004
31a1865a-4182-4ad0-9549-98ad0c8e5544,2026-02-28,0.044912234
31d6dcfb-b380-40f9-817c-2a6c76a83189,2026-02-28,0.6068128
31f6674e-1655-4649-a20f-eeda1fd334bc,2026-02-28,0.4351204
32151d5a-2619-478b-9d8d-58f8948b7724,2026-02-28,0.16625753
3222571a-bbf4-4688-9b4d-9290dda0cda7,2026-02-28,0.42219085
3226fded-94c8-4414-80d9-c982aba81008,2026-02-28,0.33972365
323525d6-3b1d-41c9-bb92-f0e2f6f009d2,2026-02-28,0.4792965
323da8d3-9a0f-44ea-ab9a-4858f56453c3,2026-02-28,0.3083974
32f0b436-112b-4fb9-abf7-39570630ebf6,2026-02-28,0.43022466
33872fb5-0124-4b77-9801-0783a6c2cd40,2026-02-28,0.2291609
33d60597-d803-4db3-8add-c30c979beefe,2026-02-28,0.50356454
33f7499f-5b51-4af6-b6ac-2c92c61d2873,2026-02-28,0.65294117
34165d25-c312-4c5f-8c56-7c1eba2235b8,2026-02-28,0.047627456
342bfb21-8890-48d8-b744-856495302c15,2026-02-28,0.47827032
346f01eb-a7cf-438e-9ff3-da17174f3fa6,2026-02-28,0.53519654
346f4cc9-ce76-46be-8758-ca9edf714bda,2026-02-28,0.37256774
349ffae6-686f-4580-834b-0ef8cdb9239c,2026-02-28,0.31134263
34dbfa71-d8b7-4b2f-95d7-107a8717ff45,2026-02-28,0.6492809
34dc193c-ad6c-4076-9561-f2325693117d,2026-02-28,0.30910352
34dfde1d-a147-4f43-8189-57d1ce69067f,2026-02-28,0.11030687
34f287d5-7402-47fa-8235-62749cdaadd7,2026-02-28,0.2963355
35075203-0201-4d79-8cb6-b06db668faa6,2026-02-28,0.3586769
354898aa-88d6-4245-99b5-f9420946b4b8,2026-02-28,0.18288434
3557988d-e971-4a2e-92a2-092495ca86d9,2026-02-28,0.15120688
3573ee57-c089-43f3-b46b-fc8cc029bca6,2026-02-28,0.47557247
3576c157-da31-4f0e-8ee0-894dc5d5bd86,2026-02-28,0.29762387
3623abbc-db14-48ad-a462-7e2d36b8fee5,2026-02-28,0.070493326
36262152-b49e-4de4-ace8-82b660051552,2026-02-28,0.2254034
36819174-b060-447d-be85-5ea0d3c261a8,2026-02-28,0.4025755
36bc22a1-2a20-447d-95c3-b8fb495167ba,2026-02-28,0.089739636
36f874c0-d994-4690-9104-54454f2a6e11,2026-02-28,0.24106348
37985d8b-4b84-482e-8ff5-38657faf32a3,2026-02-28,0.1393839
37b0ac29-d117-4f2c-bfc1-af230f924d1d,2026-02-28,0.2900386
37b1ef0a-aee9-430f-98e0-216fc0940c50,2026-02-28,0.23645766
38210f73-3d7f-494c-933b-e63ae9220e61,2026-02-28,0.3877155
3822b1bc-e284-41cd-8d01-3418b674435d,2026-02-28,0.16870089
3853c3c3-5a0a-419f-aa85-f7a0461b474e,2026-02-28,0.43621758
38603e93-08e9-4bab-b18f-546949d5aa92,2026-02-28,0.20321749
38b7eb59-de42-45eb-b227-88a329730469,2026-02-28,0.33563745
394d9121-84f4-41f4-ae5e-be4d59295b93,2026-02-28,0.15745492
394fd24c-5153-4868-841f-dc6b8252a769,2026-02-28,0.35898897
398b2cab-468c-4f7e-b771-cc1af875f25a,2026-02-28,0.10571741
398c6f36-d756-406b-9e76-3508c28d995e,2026-02-28,0.08269321
39a0b48e-cfd5-448e-94f1-7084aba61500,2026-02-28,0.23641655
39dd6a88-3259-4fea-99a6-7079159ab916,2026-02-28,0.17050774
3a308b12-0984-45e1-967b-357ca39a8cc2,2026-02-28,0.04787061
3a66bbcc-6e7b-4feb-86e8-a04fa8d942b0,2026-02-28,0.22966625
3a86e0c5-eed7-4c23-960e-1ac46748f349,2026-02-28,0.12694526
3ac7c013-6dab-438a-aed0-25cb300f0a2c,2026-02-28,0.17404579
3b02b060-3e79-4a49-b1f8-f7cf52de82df,2026-02-28,0.18087889
3b48a501-b159-436f-8a14-70ac030e4de2,2026-02-28,0.26928127
3b655db7-0ca8-4fdc-8237-6c26b058dfc8,2026-02-28,0.12896629
3bfa928e-bbe3-450f-8b29-9bb8665f3724,2026-02-28,0.15254292
3c42cb51-1142-4cdc-bc31-9aebe432014c,2026-02-28,0.16271712
3c444443-8b21-47e8-8206-56ab6f682465,2026-02-28,0.4873958
3cd219fa-4780-456a-96c7-089293a496b0,2026-02-28,0.2731562
3d42dc0f-c3f7-4e78-9a3a-ee59da216357,2026-02-28,0.13259579
3d6ed644-1a34-43c9-bd8b-46c95f899da9,2026-02-28,0.37507433
3e3f6593-3bc2-42ad-b89b-9a0f1f1b2a3a,2026-02-28,0.34491697
3e46f271-8895-4c8e-a39f-6a5026106d5f,2026-02-28,0.105898365
3e53d55e-ee7b-47a2-997e-7aec450c1d32,2026-02-28,0.23452847
3e62683b-98c2-44a9-93a3-e7f4185d5ff9,2026-02-28,0.52372813
3e63394c-a5c7-48a9-be66-7e1b8921c262,2026-02-28,0.13256754
3e77e37b-9dae-417b-b397-97540bc1d8ae,2026-02-28,0.38418773
3f13018a-389c-4248-9d06-df95161fbb62,2026-02-28,0.11826627
3f5a9333-34a7-4a97-947f-b20715cd3d05,2026-02-28,0.29169303
3f82c550-6af7-4462-ad4a-5174ade9f43d,2026-02-28,0.15157674
3fc63212-56d4-4c45-b526-d2373021efe9,2026-02-28,0.28871754
3fda6f10-f503-49ce-847f-90ad40014425,2026-02-28,0.13313402
40344656-1eea-41dd-bc27-754bd3bb3bdf,2026-02-28,0.210313
404b6929-f261-4664-8f2a-92e6d3c1cb73,2026-02-28,0.3622678
4077f0f5-08dd-4f01-a31d-8f01720a12df,2026-02-28,0.053427957
408ba6ae-4ff2-4d8d-9a94-846d75518342,2026-02-28,0.12008719
4096dc6b-a88f-487e-8e46-bfdd814185ac,2026-02-28,0.38622826
4099275d-4d09-471e-8401-21d68e2d0137,2026-02-28,0.5010626
40abc0cb-22bf-4eab-940e-313227b42820,2026-02-28,0.5416837
40da8150-2565-4213-a469-17491dbca362,2026-02-28,0.23406921
4114f4cb-be5f-4238-a64a-010467c01958,2026-02-28,0.48961475
415a2e9a-7e9b-4350-ad3c-f8278e746373,2026-02-28,0.33940458
416b23f2-ede3-4fb7-adab-b2a590d35ed9,2026-02-28,0.29331496
4188754f-c50a-4c3f-80d2-1f5b0fc87881,2026-02-28,0.73777646
418e81cd-09e9-4edf-afbe-7c2d77e171cf,2026-02-28,0.13890144
419d0701-30a0-49c8-8a23-ed0fa72492f9,2026-02-28,0.64269745
41af207c-8179-4237-a0fe-7c98eb5334a0,2026-02-28,0.350785
41e15c8c-1ad6-40c5-9888-5a73ab6f5bc2,2026-02-28,0.66454965
4201d4e4-e618-4786-8410-5240d9cd7391,2026-02-28,0.6517516
42bd44a2-ecea-4bc7-aaff-0afd527f884e,2026-02-28,0.04608168
42eb846c-b87e-4fd6-af22-a38cbbd0b943,2026-02-28,0.18532747
43000cdd-8706-491d-b23e-a7af70d81440,2026-02-28,0.21680291
431095c0-c7a3-46b4-9d62-0bb7a718ad07,2026-02-28,0.36995658
43539031-5803-455d-8c3d-2498a0235050,2026-02-28,0.2677698
43896bd0-78b7-400f-b67a-37a540956f5b,2026-02-28,0.46824867
44292ce5-a659-4a84-83f7-ae2dcdbd2615,2026-02-28,0.47292295
4450fcdc-a6ff-4ea5-874c-1a8ab5bbf1de,2026-02-28,0.17869526
44638b50-dc74-48ed-9c2e-a24e972d55c0,2026-02-28,0.08930807
44906536-27c3-4c84-850f-4d0a166c5ead,2026-02-28,0.24403642
44beb9c8-5254-4d34-989a-c21e88829155,2026-02-28,0.6389155
453f2bad-8421-46ab-9d86-7eeb2ee3f9a8,2026-02-28,0.37922534
45420e27-c04e-4e1f-9b24-89814cdcd130,2026-02-28,0.50616795
45a58c28-2713-4149-b94c-c8a08ac2cdc6,2026-02-28,0.5811619
45cb5489-fa95-41af-af1a-0ad3fe9f48a7,2026-02-28,0.16383113
45ecb550-4679-44c2-97d3-3febc63c2575,2026-02-28,0.41484335
460e4c16-fec3-47c5-8a99-2488269af1ae,2026-02-28,0.17301966
463cf526-b4a6-4639-8288-ae73d07f3e20,2026-02-28,0.09855898
46af0ea2-9773-4cf4-9516-4cb638df32f8,2026-02-28,0.56573623
470da71a-012b-4b00-b429-d368aada5b4d,2026-02-28,0.34681502
47691621-b741-476c-8d63-4fa0ea8fde2b,2026-02-28,0.3150735
47707f91-d17c-4306-b04e-b5dbafcb4769,2026-02-28,0.26955077
47b668ea-279e-45cf-b8dc-55b069e51e41,2026-02-28,0.4192363
47e2c2a9-7726-4584-b33d-183ac025c1d5,2026-02-28,0.083411574
47ebfb24-4dc5-43a9-ac4a-38e9615a84c6,2026-02-28,0.41352686
47f078cb-4b93-4d63-991a-14e898fe3f2e,2026-02-28,0.14864205
47f8b19d-d7d3-4c67-a4ad-24a3595f5eda,2026-02-28,0.46492726
48126e7f-4fac-484d-af9f-b572a21fdaca,2026-02-28,0.413221
48368b24-01cb-4fda-afad-9403085654d4,2026-02-28,0.23734061
48564372-f44b-4a32-9dd1-eef4e3df62f1,2026-02-28,0.5952202
488a9612-8c8e-4c7d-bcd3-bd964b556cbd,2026-02-28,0.48096117
48c0c141-be80-407a-af08-eaf3d0f6b973,2026-02-28,0.14385943
48daccf9-c9c7-4ac3-9109-6a31b0b74540,2026-02-28,0.6129595
4902a0a1-ded6-4eff-9701-0e1095c86578,2026-02-28,0.11897859
490d33e6-5606-4659-b43d-1456bcb39308,2026-02-28,0.62129074
49123348-ce3b-467e-a383-208b85c025e9,2026-02-28,0.54340816
49869126-a32c-4714-9a0c-3ebf6e19b1be,2026-02-28,0.3965925
49962da0-ccfd-4113-a791-d2b574908b48,2026-02-28,0.41872522
49d67758-a2a3-4fc3-9bed-4ff4216db751,2026-02-28,0.2949611
49dcc2e2-a419-49c8-8939-32a16a490f2d,2026-02-28,0.16765662
49f79302-ee66-4616-ab8a-7b1638e54eec,2026-02-28,0.055373307
49fd53c8-29de-405b-bab8-9c76718fec00,2026-02-28,0.14943448
4a3eae05-5057-4f13-bd70-fea051acc1f4,2026-02-28,0.38964522
4a5537ec-ddc4-4528-9b30-0e622a903254,2026-02-28,0.1077042
4abd1824-6630-443c-980c-5ea99a43d932,2026-02-28,0.27550408
4acf5781-f295-496d-9fcd-a9e2abe310fe,2026-02-28,0.1695309
4ad4583b-d974-4738-95de-6405f34b9acf,2026-02-28,0.41924545
4aef6021-f8cf-4f28-af52-92ed06ed7a6a,2026-02-28,0.2380565
4af201ca-d025-4d8b-a56a-466bdc391ec5,2026-02-28,0.40911317
4afff8cf-7a2f-438e-be78-196971c38199,2026-02-28,0.0898804
4b2ceed5-03c0-4a01-afe4-00a3dfa2495d,2026-02-28,0.5358484
4b2f37ca-be52-42a4-bff3-2f6bbf3ddcfc,2026-02-28,0.40189296
4b6320ed-3347-4fdf-aa5a-a9f461808363,2026-02-28,0.21586174
4b64637c-62ba-4030-a782-24262fb76e00,2026-02-28,0.30981216
4b66e69a-a84e-4e91-8269-8900b0d88175,2026-02-28,0.36749452
4b76f55e-9d9d-4819-a307-1298e3ba94af,2026-02-28,0.5399512
4bac28db-aeb8-4d92-8c6d-349b32bb17cd,2026-02-28,0.15312746
4bb66407-e194-4ea3-835e-02bac8c29b2f,2026-02-28,0.1685656
4bd80040-b74f-4389-89f4-5f4e18c6b93a,2026-02-28,0.53174096
4bf8985e-5e20-477a-adc2-e52bc5386436,2026-02-28,0.15717813
4bfe8077-fadf-4251-bb4f-f08298c17d16,2026-02-28,0.4809829
4c02bba1-7fbd-4056-8f8c-42a96e85de4f,2026-02-28,0.12195604
4c3cf280-eb0c-4023-9993-a9f24f464237,2026-02-28,0.15277326
4c46c216-59e0-4df3-bb28-3b5a76dbf19d,2026-02-28,0.20993908
4c8536cd-f92c-4b76-82da-4928de06b41b,2026-02-28,0.18930063
4c8e6c01-a956-4af7-8079-54eba6698920,2026-02-28,0.18514854
4ce589cc-b2a8-4788-9a85-1abda036be65,2026-02-28,0.6837389
4d339d02-4d82-4047-aede-edfb8b9103ee,2026-02-28,0.1745311
4d3e5dc9-6efc-45c8-9cdb-18f408d82a8a,2026-02-28,0.19765712
4d45f20a-a1ea-4d31-8ef0-0e6e643eefdd,2026-02-28,0.044452637
4d50065d-3e25-4b73-bef1-2e611965ae65,2026-02-28,0.1929484
4df19382-05bf-4834-942e-4338ef68e7f4,2026-02-28,0.2596887
4e2fe139-5f39-4261-8f12-a482ffb90897,2026-02-28,0.36247388
4e66dd96-5ebb-40eb-b4b0-20443e2ea199,2026-02-28,0.41275743
4eadc72d-92ba-4b31-b41b-ef2e01fbe201,2026-02-28,0.33727732
4ebe3418-69e4-44be-9e7c-5f3850d1bf8f,2026-02-28,0.2961796
4edaf54b-0704-4efc-bdc5-99c24f7b5fa6,2026-02-28,0.30934146
4f0d26b9-cd25-4684-9671-bdaa979bd349,2026-02-28,0.23000461
4f35fadf-e9ec-4141-aa40-5af977153d3b,2026-02-28,0.24303904
4fc09221-418f-4840-8a59-184979d2660c,2026-02-28,0.43728167
50201b48-eb5d-4d95-a9bd-ff11b0d18e19,2026-02-28,0.5579933
503cacd0-8283-4ebb-91dc-03071a7210c1,2026-02-28,0.05976181
505dcd2f-6326-4435-b3eb-451b73396cb1,2026-02-28,0.18389335
51386bf8-62ae-4d27-87a5-15b75b2a7df8,2026-02-28,0.34629768
5158bb18-a8bf-4fbb-ad01-8e3c58f6ddac,2026-02-28,0.34501067
51619133-d6af-41e2-99f8-3cd478aae026,2026-02-28,0.17273788
5181849b-3d5b-435e-8f10-72701b07864e,2026-02-28,0.30373988
519f547b-6500-40a8-b7c8-44d52be86009,2026-02-28,0.20650089
51cd15b1-3420-49db-ad81-789d33693db1,2026-02-28,0.21133646
51ff28a3-118b-47e7-ac7c-07b7108abc8d,2026-02-28,0.2501358
523792af-0776-4bf9-af5f-f3acd3c5fa1d,2026-02-28,0.5757998
52c0afaf-cf78-4cc6-b39b-39bf8552c1fc,2026-02-28,0.36094773
52ce51bb-fa1c-49a3-b825-2228d2502982,2026-02-28,0.52862906
53247cf8-f5e6-4e7e-8494-b57c9e6b6987,2026-02-28,0.10778762
532d90ea-80c1-4b74-988e-ae1445c067e5,2026-02-28,0.4457294
53bf2fd5-d65c-4f91-87c0-c5f9033d5580,2026-02-28,0.03599803
542c0097-bace-4b72-90ba-5b3d1708e25d,2026-02-28,0.38573337
5438b584-cf1e-4279-b232-cd90468b9f7d,2026-02-28,0.4309601
545f40fc-689b-4490-9099-f7fc9d096eb6,2026-02-28,0.3785681
546def2d-127d-40da-b0ce-e080d87fc083,2026-02-28,0.06393253
54a7b801-8936-4c7a-a425-884edcbda635,2026-02-28,0.71866393
54c6bde0-971e-42e7-83c6-afd1b9b146d6,2026-02-28,0.23862247
5561893c-9a7b-4730-bb54-74cf870a6c53,2026-02-28,0.23921421
558d2f2d-da9b-4cc0-831e-499434d9ff33,2026-02-28,0.41228366
55977dd5-3f33-43b8-b574-954860e904e0,2026-02-28,0.074927114
559f1a4f-671c-40df-8617-5c8e771e51d0,2026-02-28,0.09219633
55a9b970-14af-4b88-99bc-6246ed9d921d,2026-02-28,0.3482273
55db73f4-5301-4835-98c7-b4628e7e1518,2026-02-28,0.65997624
55edd1f5-7b8a-47d8-9bc0-22da51ff32e7,2026-02-28,0.29106262
562fda80-fd04-4187-884d-59813582ab35,2026-02-28,0.44907606
5641a5a4-c261-4b7b-b434-e678619312ac,2026-02-28,0.4566162
56c20b4d-2096-47fd-a544-a56b53bab1be,2026-02-28,0.44672927
56c75334-2697-4b0b-82bc-ffdf28f67863,2026-02-28,0.108295284
57383d96-cdf1-409b-b1cb-b3b186b78729,2026-02-28,0.15506347
579e78de-8971-4dc8-a476-ab0f9663bffd,2026-02-28,0.17448187
57b5048e-7137-45d2-8778-76bce5ec1dce,2026-02-28,0.11367636
57bb34c7-9be0-4d8f-8584-dae1a29b47a8,2026-02-28,0.36807445
57c7eeed-8fd2-4aa1-89f0-819fffa8abcf,2026-02-28,0.08940181
57f7a700-672a-4b45-b4c8-b18939f41db1,2026-02-28,0.40789092
57f8f265-876c-4de4-8a12-3e13f028bcb5,2026-02-28,0.09855119
58420666-72a5-439c-a6b4-88e76ae08efb,2026-02-28,0.14840351
