user_id,reference_date,default_date,ob__limit_ref,ob__balance_ref,ob__avg_util_ref,ob__open_limit_ref,t__is_drawn,t__ccf,mv__is_lisbon_v1,mv__is_lisbon_v2,mv__is_lisbon_v3,mv__is_lisbon_v4,mv__is_porto_v1,mv__is_porto_v2,ef__is_covid,gender,nationality,sd__age,sd__age_since_first_kyc,sd__age_since_last_kyc,sd__membership_product,sd__max_daily_logins_6m,sd__max_daily_logins_12m,madrid__avg_monthly_salary_3m,madrid__avg_monthly_expenses_3m,madrid__avg_monthly_repayment_capacity_3m,ul__is_expat,od__history_length_days,od__is_history,ob__avg_util_3m,ob__avg_util_change_3m,ob__max_util_3m,ob__max_util_change_3m,ob__std_util_3m,ob__std_util_change_3m,ob__util_slope_3m,ob__util_range_3m,ob__num_od_entries_6m,ob__num_od_exits_6m,ob__overlimit_days_6m,ob__full_repayment_events_6m,ob__max_consecutive_od_days_since_creation_ratio,ob__od_draw_days_6m,ob__od_enabled_zero_util_days_6m,ob__technical_od_days_6m,ob__technical_od_deep_days_6m,ob__avg_util_first_2m_since_creation,ob__avg_util_change_last2m_to_first2m,ob__avg_util_first2m_1y,ob__avg_util_change_last2m_to_first2m_1y,ob__max_consecutive_overlimit_days_since_creation_ratio,ob__partial_repayment_events_6m,ob__full_repayment_change_3m_vs_prev_3m,ob__util_last2m_to_first2m_ratio,ob__util_last2m_to_first2m_1y_ratio,ob__max_to_avg_util_3m_ratio,ab__avg_bal_3m,ab__avg_bal_change_3m,ab__max_util_3m,ab__max_bal_change_3m,ab__std_util_3m,ab__std_bal_change_3m,ab__bal_changed_3m,ab__bal_change_freq_3m,ab__mean_abs_change_6m,ab__std_abs_change_6m,ab__max_one_day_drop_6m,ab__inflow_spike_count_6m,ab__days_down_6m,ab__near_zero_days_6m,dn__recent_action,dn__max_action_level,cb__most_recent_score,cb__worst_score,ep__cc_tbil_balance
f9f699ca-6ac0-4d09-9dcb-c92ca89fe151,2025-02-17,2025-10-14,250.0,0.0,0.0,1.0,1,1.0,0,0,0,0,0,1,0,MALE,DEU,29,300.0,300.0,BUSINESS_STANDARD,5.0,8.0,189.363333333333,357.706666666667,49.35,0,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,,252.5919780219,-53.0012365592,515.18,-106.8,104.478892915904,14.4202952353695,1,47,16.8887845303,54.2609655037884,-280.0,2,39,5,,,M,M,0.0
fa763b39-6586-4996-bacf-242928a059ca,2025-03-01,2025-09-29,250.0,0.0,0.0,1.0,1,0.932,0,0,0,0,0,1,0,FEMALE,ITA,22,166.0,166.0,PERSONAL_SMART,4.0,4.0,0.0,101.14,307.8,1,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,,5.9208791208,17.3806451612,260.8,260.8,37.6957631467856,63.6953238438262,1,4,1.7819277108,19.7166451419948,-12.2,1,2,165,,,F,F,0.0
fb07d730-3068-4208-a0cf-7d8fcefb5c76,2023-09-01,2024-08-31,3000.0,2685.63,0.89521,0.10479,1,1.0,1,0,0,0,0,0,0,MALE,DEU,23,1828.0,1828.0,PERSONAL_SMART,16.0,16.0,445.88,945.31,843.356666666667,0,853,1,0.694007,0.491932,0.985466,0.38408,0.261088354626993,-0.0690868747577952,9.52017220298373e-08,0.80273,0,0,0,0,0.0,181,0,0,0,0.341948,0.46682,0.250782,0.557986,0.0,15,0,2.3651,3.2249,1.4199,-1933.3107692307,-1550.5855913979,-71.86,-2170.56,836.732085566263,-233.310432887122,1,49,63.911878453,142.661606326948,-600.0,9,87,0,,,M,M,0.0
fb7b7384-3d48-4c89-84a1-eb1ed41d3fd1,2022-06-04,2023-06-04,3250.0,3216.11,0.98957,0.01043,0,0.0,1,0,0,0,0,0,0,FEMALE,DEU,27,599.0,599.0,PERSONAL_STANDARD,4.0,9.0,0.0,289.206666666667,1840.46666666667,0,363,1,0.702145,0.530686,0.999135,-0.000695,0.334644112947348,-0.377508646924458,8.54574410432134e-08,0.999135,1,1,0,1,0.0,180,1,0,0,0.296591,0.536175,0.540473,0.292293,0.0,29,1,2.8077,1.5408,1.4229,-2281.7862637362,-1725.2977526882,17.05,-2958.34,1087.99205175778,-1227.53972456208,1,68,70.7342541436,267.071262616723,-1198.97,4,102,1,,,B,M,0.0
ec1279aa-c8bc-48ee-88c3-175d9cc4d670,2022-02-21,2023-02-21,8000.0,6214.03,0.77675,0.22325,1,0.99949,1,0,0,0,0,0,0,MALE,DEU,49,1658.0,1658.0,PERSONAL_FLEX,52.0,69.0,0.0,14094.5133333333,20416.42,0,130,1,0.804786,0.130639,1.014966,-0.000327,0.262854501907626,-0.0638521478212657,1.76155394630289e-08,1.014966,2,2,9,2,0.0,124,6,4,4,0.762396,0.110108,,,0.0,14,0,1.1444,,1.2611,-6403.3267032967,-1151.1876021505,1066.69,-2084.06,2216.63783522706,-754.561397947321,1,61,1198.0353038674,3317.88569584667,-22953.96,19,93,19,1.0,1.0,E,O,0.0
ec29ef87-b5f0-4a5e-a058-6f2425c22ca4,2024-02-12,2025-02-11,250.0,157.03,0.62812,0.37188,1,0.57814,1,0,0,0,0,0,0,MALE,DEU,34,1604.0,257.0,PERSONAL_STANDARD,4.0,4.0,0.0,16.6666666666667,50.6666666666667,0,1531,1,0.849421,-0.111633,1.02812,-0.1718,0.121336075618489,0.00212495278102438,-2.38419806316009e-08,0.4048,0,0,4,0,0.0,181,0,0,0,0.812681,0.03039,0.698037,0.145034,0.0,7,0,1.0373,1.2077,1.2103,-212.3553846153,27.908172043,-155.83,-1.2,30.3340189046223,0.531238195256087,1,12,3.3892265193,12.9733748482791,-101.49,0,13,0,,,M,M,0.0
ee585af8-3911-465e-990c-127e5dd9d5ca,2024-10-25,2025-10-25,5750.0,1406.47,0.2446,0.7554,0,0.0,1,0,0,0,0,0,0,MALE,DEU,25,991.0,991.0,PERSONAL_SMART,7.0,7.0,550.0,2167.28,1037.54333333333,0,885,1,0.260392,0.170951,0.356589,0.085584,0.103739160677589,-0.0497042915231617,2.2595741333799e-08,0.339871,0,0,0,0,0.0,181,0,0,0,0.11492,0.203934,0.116932,0.201922,,31,0,2.7745,2.7268,1.3694,-1496.1702197802,-984.0561612903,-94.67,-1131.41,596.640032664361,-286.132630998373,1,71,82.9887845303,171.712239894614,-1644.65,14,117,0,,,B,B,0.0
eed8b7b3-ad0a-42fe-ba4f-2c6bff60b76d,2021-03-31,2022-03-31,2500.0,2774.91,1.10996,0.0,1,1.0,1,0,0,0,0,0,1,MALE,MKD,26,1008.0,1008.0,PERSONAL_STANDARD,,2.0,,,,1,741,1,1.086069,0.000779,1.109964,0.02416,0.00253265616552024,0.00433926409696672,3.55284812043338e-10,0.02416,0,0,181,0,0.0,181,0,0,0,0.909304,0.176896,1.007982,0.078218,0.0,1,0,1.1945,1.0775,1.022,-2715.1737362637,-1.9483870967,-2714.51,0.0,6.3316404138005,10.8481602424167,1,2,0.6882872928,6.27591762615935,-60.4,0,2,0,,,F,F,0.0
f093998a-52fc-460b-896e-d08a0e54194b,2023-01-13,2024-01-13,10000.0,0.0,0.0,1.0,1,0.94283,1,0,0,0,0,0,0,FEMALE,DEU,58,1030.0,1030.0,BUSINESS_SMART,11.0,12.0,3318.52666666667,3933.47,6582.85,0,165,1,0.005418,-0.000985,0.301053,-0.014781,0.035713344083868,-0.0037500598946941,-1.2092516655887e-09,0.301053,3,3,0,3,0.0,12,153,0,0,0.0,0.007598,,,,1,1,,,55.5653,3796.2923076923,4901.1138387096,7304.9,5694.97,2628.1413195937,890.012459539413,1,52,281.186519337,733.993199274834,-6317.9,18,64,5,,,M,M,668.76
f313a789-8f57-4197-adb5-19e72a0a063a,2024-10-10,2025-02-11,250.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,1,0,FEMALE,DEU,64,1948.0,1948.0,PERSONAL_FLEX,10.0,10.0,0.0,1148.36666666667,471.05,0,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,1,1,0.0,0.0,,,,0,0,,,,265.0264835164,-42.6884086021,929.51,-123.1,248.430092059779,-26.8680411927107,1,66,97.5511049723,237.017508091925,-422.48,8,139,19,1.0,1.0,M,P,0.0
f3d4aca3-47d1-4612-81a6-8ac7c75e5b6e,2022-07-14,2023-07-14,10000.0,8828.39,0.88284,0.11716,0,0.0,1,0,0,0,0,0,0,MALE,DEU,51,1741.0,1741.0,PERSONAL_FLEX,10.0,10.0,1000.0,3158.15666666667,7342.45333333333,0,449,1,0.773332,-0.001849,0.913814,-0.030975,0.0759882402336769,-0.0135059357749063,2.23568015068528e-10,0.337124,1,1,0,1,0.0,175,6,0,0,0.051275,0.717218,0.0,0.768493,,26,-1,14.9876,,1.1816,-7733.327032967,18.4920860215,-5766.9,-679.34,759.882402336769,-135.059357749062,1,68,589.3285635359,1005.54306822186,-4395.94,26,116,0,,,B,P,0.0
f47e5562-8187-451e-b1a6-af1b15a32130,2022-01-12,2022-05-10,500.0,0.0,0.0,1.0,1,1.0,1,0,0,0,0,0,0,MALE,BRA,30,1041.0,883.0,PERSONAL_STANDARD,12.0,12.0,0.0,1124.37666666667,2078.54666666667,1,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,,83.6372527472,12.5432150537,1213.25,1024.15,131.217643292576,159.750163296964,1,77,61.2406077348,322.78147574923,-3028.77,3,92,19,,,E,M,84.22
f12521ee-4f11-4900-9370-9633a4f5839c,2023-06-18,2024-06-17,3000.0,772.5,0.2575,0.7425,0,0.0,1,0,0,0,0,0,0,MALE,DEU,28,1140.0,1140.0,BUSINESS_STANDARD,4.0,8.0,0.0,0.0,993.333333333333,0,403,1,0.338125,0.130077,0.664743,-0.163627,0.146102895602537,-0.0210047137949793,2.12579302534141e-08,0.5,0,0,0,0,0.0,181,0,0,0,0.330544,0.040243,0.38965,-0.018863,,11,0,1.1217,0.9515,1.9659,-1014.3769230769,-390.2309677419,-494.23,-159.64,438.30873504286,-63.0140202599901,1,16,48.5377900552,201.787752578407,-812.63,5,19,0,,,M,M,0.0
f2a49eb4-f897-4653-89ac-dadcc7914083,2024-03-30,2025-03-30,7000.0,4256.93,0.60813,0.39187,1,0.99202,1,0,0,0,0,0,0,MALE,DEU,41,2200.0,2200.0,PERSONAL_METAL,8.0,8.0,0.0,6032.15,7563.60333333333,0,2201,1,0.593398,0.663145,0.999665,0.065314,0.34309928278629,-0.0846727856677274,1.20829560184546e-07,0.976474,2,2,0,2,0.0,179,2,0,0,0.145639,0.625755,0.794649,-0.023255,,13,-2,5.2966,0.9707,1.6846,-4153.7889010989,-4642.0187311828,-162.34,-3868.06,2401.69579457444,-592.709832465633,1,57,418.0509944751,1080.05509102191,-6378.12,14,107,0,,,C,C,0.0
f8c0e8bb-75f4-48b0-b8c4-62711791d8b9,2022-04-01,2022-09-03,3000.0,1780.64,0.59355,0.40645,1,1.0,1,0,0,0,0,0,0,MALE,AUT,54,1464.0,1464.0,BUSINESS_STANDARD,7.0,7.0,1878.66666666667,2585.7,1692.74666666667,0,1,1,0.593546,,0.593546,,,,4.4802687224787e-07,0.0,0,0,0,0,1.0,1,0,0,0,0.593546,0.0,,,,0,0,1.0,,1.0,446.4595604395,-641.736655914,2700.38,-2122.41,638.324695972742,-524.755175092681,1,19,97.2029281767,336.384555958637,-3143.08,3,34,18,,,D,G,0.0
f9a07f1d-18b8-4e47-a4e6-8d374124cc80,2022-01-16,2023-01-16,6000.0,5090.02,0.84834,0.15166,0,0.0,1,0,0,0,0,0,0,MALE,DEU,30,871.0,871.0,PERSONAL_STANDARD,9.0,9.0,0.0,484.57,976.663333333333,0,289,1,0.904636,-0.178893,0.997876,-0.011671,0.103647892363741,0.0853729306082987,-3.11409141400131e-08,0.342556,0,0,9,0,0.0,181,0,0,0,0.346539,0.525309,,,0.0,13,0,2.5158,,1.103,-5427.8134065934,1073.354967742,-3931.91,1688.64,621.887601125655,512.236307074954,1,56,88.9730939226,290.976294716668,-1604.72,8,103,0,,,F,F,0.0
fc4d50af-ac39-4c75-956a-e7458ae831c5,2019-07-08,2019-08-17,500.0,0.0,0.0,1.0,1,1.0,1,0,0,0,0,0,0,MALE,DEU,49,1229.0,1229.0,PERSONAL_METAL,11.0,11.0,2921.02333333333,1030.37333333333,2948.22333333333,0,517,1,0.579096,-0.002128,1.05032,-0.05032,0.443268961271561,-0.136406707192584,-1.47367879136954e-07,1.05032,7,7,22,7,0.0,108,51,22,22,,,1.369696,-0.793136,0.0,11,-3,,0.4209,1.8137,-9.8721978021,-894.2412365591,3442.59,-3534.43,943.241094995574,-1200.5061404255,1,49,164.5045856353,470.333227496409,-1499.36,8,95,5,1.0,10.0,O,O,0.0
fc72377f-c169-4d3b-ada5-c7d7a53a44e3,2024-05-24,2025-05-24,250.0,261.77,1.04708,0.0,0,0.0,1,0,0,0,0,0,0,MALE,AUT,46,3298.0,3298.0,PERSONAL_STANDARD,3.0,5.0,0.0,549.49,0.0,0,2055,1,0.918502,0.090047,1.04708,0.16688,0.0471242911243048,0.0454351316868107,1.81633362049673e-08,0.16688,0,0,11,0,0.0,181,0,0,0,1.01756,-0.08022,0.9986,-0.06126,0.0,2,0,0.9211,0.9386,1.1399,-229.6257142857,-22.5119354838,-220.05,-10.23,11.7810727810763,11.3587829217027,1,6,0.9387292817,6.27001674981584,-55.49,0,9,0,10.0,10.0,F,F,0.0
f2b09295-326b-4241-a684-6dbafc25b5d2,2022-06-28,2022-10-17,2500.0,0.0,0.0,1.0,1,0.00115,1,0,0,0,0,0,0,FEMALE,DEU,21,503.0,503.0,PERSONAL_STANDARD,22.0,22.0,0.0,228.603333333333,1262.2,0,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,11,11,0.0,0.0,,,,0,0,,,,133.0295604395,150.7499569892,797.29,592.84,194.694506490508,154.772559003722,1,56,40.5663535911,93.9698545159082,-380.28,4,83,99,1.0,7.0,M,M,990.66
f4e4429b-8925-4a1d-ba56-2aba6b1f7884,2022-11-02,2023-11-02,450.0,399.49,0.88776,0.11224,1,1.0,1,0,0,0,0,0,0,FEMALE,DEU,20,174.0,174.0,PERSONAL_SMART,8.0,8.0,0.0,36.7,366.7,0,92,1,0.852754,0.156946,1.007644,0.010384,0.275564258848766,-0.22331750844359,4.66666364644041e-08,1.007644,1,0,18,0,0.0,89,3,4,4,0.779476,0.093079,,,0.0,5,0,1.1194,,1.1816,-391.8113186813,-42.4318387096,157.98,-446.52,136.379336926325,-131.396417056589,1,30,35.8227586206,114.029887302086,-290.69,4,74,30,1.0,1.0,M,M,0.0
fa070f64-4083-4c19-a648-964476f5f1f5,2024-08-28,2025-08-28,500.0,0.0,0.0,1.0,1,0.998,0,0,0,1,0,0,0,FEMALE,DEU,50,652.0,652.0,BUSINESS_YOU,51.0,51.0,8808.85,16878.1566666667,13859.3133333333,0,412,1,0.013274,-0.013025,0.81722,-0.16532,0.0886470113084441,-0.0416650704393098,-1.0831209861562e-09,0.81722,9,9,0,9,0.0,14,167,0,0,0.145813,-0.132416,0.012434,0.000963,,0,-3,0.0918,1.0774,61.5654,2604.3474725274,81.6310215054,6178.52,1420.11,1651.94737724205,875.119701176948,1,88,587.1859668508,854.868176077314,-4048.93,40,124,1,,,G,M,648.97
fcc5fb36-fc30-43b4-aa0c-fd080c3388c4,2022-09-29,2023-03-30,250.0,0.0,0.0,1.0,1,1.0,1,0,0,0,0,0,0,MALE,GBR,25,7.0,7.0,PERSONAL_YOU,28.0,28.0,0.0,56.35,280.0,1,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,,42.99375,,213.75,,72.3260298800804,,1,3,33.3642857142,64.4981958034856,-9.9,0,1,4,,,F,F,0.0
fcd6e30b-4843-462c-b674-58b191768eb8,2019-07-08,2019-11-26,250.0,249.67,0.99868,0.00132,1,1.0,1,0,0,0,0,0,0,MALE,DEU,22,60.0,60.0,BUSINESS_STANDARD,6.0,6.0,,,,0,61,1,0.809438,,0.99868,,0.345688686338926,,2.78451543568268e-07,0.99868,1,0,0,0,0.0,55,6,0,0,0.99868,-0.189242,,,,0,0,0.8105,,1.2337,-202.3595081967,,0.0,,86.4221715847313,,1,9,4.1611666666,12.6484615654139,-50.0,0,9,7,,,E,E,0.0
fdf69916-efe3-49df-b97f-e194e33d1ef7,2024-10-21,2025-10-21,2500.0,574.35,0.22974,0.77026,1,1.0,1,0,0,0,0,0,0,MALE,CHN,25,1045.0,1045.0,PERSONAL_STANDARD,7.0,7.0,0.0,2909.61333333333,3342.88666666667,1,930,1,0.893142,-0.093953,1.028456,0.028556,0.178885221614614,0.133761530425794,-2.58416731756618e-08,0.798716,2,2,12,2,0.0,179,2,0,0,0.913726,-0.048451,0.982817,-0.117542,0.0,26,-2,0.9469,0.8804,1.1515,-2232.8553846153,234.8832688172,-574.35,871.35,447.213054036534,334.403826064485,1,51,301.7492265193,649.244422357814,-4350.0,24,81,0,7.0,7.0,M,O,0.0
f7d46826-946b-4d82-ad80-be51b2179023,2022-04-11,2023-03-04,500.0,0.0,0.0,1.0,1,1.0,1,0,0,0,0,0,0,MALE,DEU,22,1233.0,1233.0,PERSONAL_STANDARD,18.0,23.0,66.6666666666667,446.323333333333,1695.58666666667,0,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,29,29,0.0,0.0,,,,0,0,,,,123.7709890109,296.172,2548.01,2007.95,438.595338007991,608.68660585223,1,48,205.8829281767,869.331865354551,-3002.99,9,77,93,7.0,7.0,M,M,0.0
f4b9d487-1fe5-463f-9ca7-66309261e1ac,2022-05-08,2022-10-01,250.0,0.0,0.0,1.0,1,0.1354,1,0,0,0,0,0,0,FEMALE,AUT,34,17.0,17.0,BUSINESS_METAL,14.0,14.0,1000.0,0.0,2149.0,1,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,,561.0905555555,,1968.13,,823.143858940488,,1,6,118.3482352941,275.711460254087,-16.9,3,2,2,,,M,M,0.0
f61e4680-cf8a-42d7-a04d-efa0788b57a2,2022-04-14,2022-11-29,250.0,0.0,0.0,1.0,1,1.0,1,0,0,0,0,0,0,MALE,DEU,27,48.0,48.0,PERSONAL_SMART,22.0,22.0,0.0,0.0,124.95,0,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,6,6,0.0,0.0,,,,0,0,,,,11.9126,,235.09,,43.5834160001817,,1,7,7.6542857142,26.9354075366731,-96.15,0,4,46,,,M,M,0.0
fa51f544-446b-40c2-b581-9ab5f06cd7e8,2022-05-19,2023-05-19,5750.0,499.27,0.08683,0.91317,0,0.0,1,0,0,0,0,0,0,MALE,DEU,23,1265.0,1265.0,PERSONAL_STANDARD,6.0,6.0,133.333333333333,197.066666666667,834.92,0,378,1,0.058088,0.070798,0.196466,0.057658,0.0470296763189603,0.0226811689662707,1.21035078788418e-08,0.196466,2,2,0,2,0.0,171,10,0,0,0.112495,-0.034029,0.09692,-0.018454,,10,0,0.6975,0.8095,3.3822,-333.2093406593,-409.5168494624,69.9,-307.77,271.516339544346,128.222751270134,1,46,72.0753038674,444.738853915095,-793.93,6,65,11,,,M,M,0.0
